"","brewery_name","beer_name","all","aroma","appearance","palate","abv","taste","count"
"3694","Bell's Brewery, Inc.","Bell's Oatmeal Stout",4.18103448275862,3.98275862068966,4.17241379310345,4.0948275862069,5.7,4.16379310344828,58
"3695","Bell's Brewery, Inc.","Bell's Oberon Ale",4.07430555555556,3.64861111111111,3.81527777777778,3.84513888888889,5.8,3.86875,1440
"3696","Bell's Brewery, Inc.","Bell's Octoberfest Beer",3.69930875576037,3.37327188940092,3.61175115207373,3.59792626728111,5.5,3.52188940092166,434
"3697","Bell's Brewery, Inc.","Bell's Old Ale",3.66666666666667,3.33333333333333,4,3.5,10,3.66666666666667,3
"3698","Bell's Brewery, Inc.","Bell's Pale Ale",3.59663865546218,3.33781512605042,3.54789915966387,3.55210084033613,5.2,3.43025210084034,595
"3699","Bell's Brewery, Inc.","Bell's Poolside Ale",3.6125,3.4625,3.625,3.5,5,3.55,40
"3700","Bell's Brewery, Inc.","Bell's Porter",3.98387096774194,3.79808841099164,3.94743130227001,3.81959378733572,5.6,3.91995221027479,837
"3701","Bell's Brewery, Inc.","Bell's Quinannan Falls Lager",4.25490196078431,3.99019607843137,3.86274509803922,4.14705882352941,6.4,4.22549019607843,51
"3702","Bell's Brewery, Inc.","Bell's Rye Barleywine",4,4.5,4.5,4.5,10,4,1
"3703","Bell's Brewery, Inc.","Bell's Rye Stout",3.95141065830721,3.74764890282132,3.75235109717868,3.89028213166144,6.7,3.90909090909091,319
"3704","Bell's Brewery, Inc.","Bell's Smoked Stout",3.94444444444444,3.80555555555556,3.88888888888889,3.94444444444444,6,3.91666666666667,18
"3705","Bell's Brewery, Inc.","Bell's Sour Stout",4.5,4,4,4.5,5,4.5,1
"3706","Bell's Brewery, Inc.","Bell's Sparkling Ale",3.80886426592798,3.83656509695291,3.81440443213296,3.84210526315789,9,3.84487534626039,361
"3707","Bell's Brewery, Inc.","Bell's Special Double Cream Stout",4.00290456431535,3.91659751037344,4.050622406639,4.07759336099585,6.1,4.04605809128631,1205
"3708","Bell's Brewery, Inc.","Bell's Susie's Sweet Stout",3.34090909090909,3.77272727272727,3.71590909090909,3.47727272727273,5.6,3.36363636363636,44
"3709","Bell's Brewery, Inc.","Bell's Sweet Potato Stout",3.56666666666667,3.53333333333333,3.73333333333333,3.46666666666667,6.1,3.56666666666667,15
"3710","Bell's Brewery, Inc.","Bell's Trumpeter's Stout",3.92156862745098,3.95098039215686,3.81372549019608,3.53921568627451,5.4,3.80392156862745,51
"3711","Bell's Brewery, Inc.","Bell's Uberon",4,4,4,4,10,4.5,1
"3712","Bell's Brewery, Inc.","Bell's Wedding Ale",4.06521739130435,3.82608695652174,3.89130434782609,4.04347826086957,7.5,4,23
"3713","Bell's Brewery, Inc.","Bell's Wheat Eight Ale",3.73557692307692,3.59134615384615,3.87019230769231,3.75,4.7,3.6875,104
"3714","Bell's Brewery, Inc.","Bell's Wheat Four Ale",3.36538461538462,3.39903846153846,3.71634615384615,3.45192307692308,5.6,3.4375,104
"3715","Bell's Brewery, Inc.","Bell's Wheat Love",3.99025974025974,3.98376623376623,3.96103896103896,4.05519480519481,7.7,4.10064935064935,154
"3716","Bell's Brewery, Inc.","Bell's Wheat Six Ale",3.69791666666667,3.63020833333333,3.8125,3.65104166666667,5.4,3.66145833333333,96
"3717","Bell's Brewery, Inc.","Bell's Wheat Two Ale",4.04166666666667,3.85185185185185,3.89351851851852,3.88888888888889,5.3,3.84259259259259,108
"3718","Bell's Brewery, Inc.","Bell's Whistle Ale",4,4,3.5,3.75,5.5,3.5,2
"3719","Bell's Brewery, Inc.","Bell's Winter White Ale",3.75485436893204,3.62864077669903,3.53883495145631,3.61084142394822,5,3.64805825242718,618
"3720","Bell's Brewery, Inc.","Bells Kalamazoo IPA",2.75,2.75,3.25,3,6,3,2
"3721","Bell's Brewery, Inc.","Big Head San Diego Style Ale",4.10126582278481,4.34177215189873,4.34177215189873,4.22784810126582,11,4.29746835443038,79
"3722","Bell's Brewery, Inc.","Bourbon Barrel Aged Hell Hath No Fury Ale",4.05813953488372,4.24418604651163,4.15116279069767,4.02325581395349,8.4,4.24418604651163,43
"3723","Bell's Brewery, Inc.","Eccentric Ale 2007 (Released 2008)",3.5625,3.9375,4.125,4.0625,9.5,3.875,8
"3724","Bell's Brewery, Inc.","Experimental Hop 2011",4,4,4,4,7.1,4,1
"3725","Bell's Brewery, Inc.","Hell Hath No Fury Ale",3.71236559139785,3.71057347670251,3.89516129032258,3.81989247311828,7.7,3.83512544802867,558
"3726","Bell's Brewery, Inc.","Kalamazoo Black Silk",4,4,4,4,4,4,1
"3727","Bell's Brewery, Inc.","Kalamazoo Hopsoulution Ale",3.96240601503759,3.84586466165414,4.02631578947368,3.99248120300752,9,3.91729323308271,133
"3728","Bell's Brewery, Inc.","Le Batteur",3.8125,3.5625,3.6875,3.875,5.8,3.5625,8
"3729","Bell's Brewery, Inc.","Le Contrabassiste",3.44444444444444,3.27777777777778,3.61111111111111,3.61111111111111,7,3.66666666666667,9
"3730","Bell's Brewery, Inc.","Le Pianiste",3.63636363636364,3.5,3.68181818181818,3.72727272727273,5.8,3.72727272727273,11
"3731","Bell's Brewery, Inc.","Left Bank Ale",3.66666666666667,3.83333333333333,3.66666666666667,3.66666666666667,10,4,3
"3732","Bell's Brewery, Inc.","Leg 1",3.75,4,4,4,10,3.75,2
"3733","Bell's Brewery, Inc.","Oscar's Folly",3.66666666666667,3.83333333333333,3.5,3.66666666666667,8.1,4,3
"3734","Bell's Brewery, Inc.","Right Bank Ale",2.66666666666667,3.66666666666667,3.83333333333333,3.66666666666667,8.9,3.83333333333333,3
"3735","Bell's Brewery, Inc.","Scotch Ale",3.9,3.5,3.7,3.7,7,3.9,5
"3736","Bell's Brewery, Inc.","Smoked Lager",3.41666666666667,2.91666666666667,3.41666666666667,3.58333333333333,5.9,3.5,6
"3737","Bell's Brewery, Inc.","Smoked Rye",2.5,4,3.5,3.5,6,3.5,1
"3738","Bell's Brewery, Inc.","The Oracle",4.12085769980507,4.25828460038986,4.26608187134503,4.19590643274854,10,4.22222222222222,513
"3739","Bell's Brewery, Inc.","Third Coast Beer",3.70888157894737,3.38322368421053,3.59703947368421,3.61184210526316,4.8,3.50657894736842,304
"3740","Bell's Brewery, Inc.","Third Coast Old Ale",3.93604651162791,4.08255813953488,4,4.11337209302326,10.2,4.16918604651163,860
"3741","Bell's Brewery, Inc.","Twentieth Anniversary Ale",3.87623762376238,3.58910891089109,3.74752475247525,3.82673267326733,6.7,3.82673267326733,101
"3742","Bell's Brewery, Inc.","Two Hearted Ale",4.32972873900293,4.26649560117302,4.15395894428153,4.13874633431085,7,4.31891495601173,2728
"3743","Bell's Brewery, Inc.","Wild One",4.175,3.925,3.925,3.975,6.6,4.1125,40
"3744","Bellarine Brewing Co.","Bellarine Blonde",2.5,2,3.5,2,5,2,2
"3745","Bellarine Brewing Co.","Mussel Stout",3.33333333333333,3.66666666666667,3.83333333333333,3.33333333333333,5.2,4,3
"3746","Bellarine Brewing Co.","Port Pilsner",3,2.5,3,3.5,4.6,3,1
"3747","Bellarine Brewing Co.","Queenscliff Ale",3.25,2.75,2.5,3,4.5,2.75,2
"3748","Belle Isle Restaurant & Brewery","American Brown Ale",4,3.5,4,4,4,4.5,1
"3749","Belle Isle Restaurant & Brewery","APA",4,4,3.5,4,4,3.75,2
"3750","Belle Isle Restaurant & Brewery","Belle Isle Summer Peach Ale",4,3.5,3,3,4,3,1
"3751","Belle Isle Restaurant & Brewery","Flanagan's Amber Ale",3.33333333333333,2.91666666666667,3.33333333333333,3.16666666666667,4,3.33333333333333,6
"3752","Belle Isle Restaurant & Brewery","Frozen-Finger IPA",3.5,2.5,4,3.5,4,3,1
"3753","Belle Isle Restaurant & Brewery","IPA",3,3.5,3.625,2.75,4,3,4
"3754","Belle Isle Restaurant & Brewery","Oatmeal Stout",3.33333333333333,3.83333333333333,4.16666666666667,3.16666666666667,4,3.5,3
"3755","Belle Isle Restaurant & Brewery","Pumpkin Beer",4,4,4,4,4,4,1
"3756","Bells Hotel and Brewery","Bell's Winter Wheat",3,3.5,4,4,4.9,3.5,1
"3757","Bells Hotel and Brewery","Black Ban Bitter",2.75,3,4,3.5,4.8,3.25,2
"3758","Bells Hotel and Brewery","Currant Stout",4.5,4,4.5,5,6,4.5,1
"3759","Bells Hotel and Brewery","Ginger Bells",3,3,2,2,4.6,4,1
"3760","Bells Hotel and Brewery","Hells Belles",3.25,3.25,4,3.25,6.2,3,2
"3761","Bells Hotel and Brewery","Stout Billy",3.5,3.5,4,4,6.2,4,1
"3762","Belmont Brewing Company","Long Beach Crude",4.125,4.08333333333333,4,4.04166666666667,6.5,4.20833333333333,12
"3763","Belmont Brewing Company","Marathon",3.625,2.75,4,3.5,4.5,3.375,4
"3764","Belmont Brewing Company","Pale Ale",2.83333333333333,3.16666666666667,3.5,2.83333333333333,4.8,3.16666666666667,3
"3765","Belmont Brewing Company","Strawberry Blonde",2.97297297297297,3.2027027027027,3.16216216216216,2.95945945945946,4.5,2.89189189189189,37
"3766","Belmont Brewing Company","Top Sail",3.8,3.6,3.6,3.6,5.5,3.6,5
"3767","Beltaine Appennino Risorse","Beltaine",4,3.5,4,3.5,6,3.5,1
"3768","Beltaine Appennino Risorse","Beltaine Birra Bianca",2.5,2,2,2,5.2,2,1
"3769","Beltaine Appennino Risorse","Beltaine Doppio Malto",2,3.5,2.5,2.5,7,2.5,1
"3770","Belvoir Brewery Ltd","Melton Red",3.9,4,4,3.8,4.3,4,5
"3771","Belvoir Brewery Ltd","Peacock's Glory",3,3,4,3,4.7,3,1
"3772","Belvoir Brewery Ltd","Star Bitter",4,4,4,3.75,3.9,3.75,2
"3773","Ben Middlemiss Brewing","Benediction Ale",3,2.94444444444444,3.66666666666667,2.83333333333333,8.7,2.77777777777778,9
"3774","Ben Middlemiss Brewing","Nota Bene Abbey Ale",3.375,3.75,3.5,3.25,8.7,3.5,4
"3775","Bend Brewing Company","Cherry Baltic Porter",4,3.66666666666667,3.5,4,9.1,4,3
"3776","Bend Brewing Company","Ching Ching",3.6,3.5,3.6,3.5,4.5,3.6,5
"3777","Bend Brewing Company","Dopplebock",3.75,3.75,3.875,3.875,7.8,3.875,4
"3778","Bend Brewing Company","German Hefeweizen",4.5,4.5,4,4,5.4,4.25,2
"3779","Bend Brewing Company","Hophead Imperial IPA",4.25,4.19642857142857,4,4.10714285714286,9.2,4.19642857142857,28
"3780","Bend Brewing Company","Oktoberfest",3,2.5,2.5,2.5,5.8,3,1
"3781","Bend Brewing Company","Outback X",4.25,4.08333333333333,3.91666666666667,3.91666666666667,9.5,4.25,6
"3782","Bend Brewing Company","Pinnacle Porter",3.375,3.5,3.75,3.25,5.4,3.5,4
"3783","Bend Brewing Company","Rocksy",4.375,3.875,3.375,3.75,6.8,4.125,4
"3784","Bend Brewing Company","Sexi Mexi",4,4.5,4,3.5,10.6,4,1
"3785","Benderskiy Pivovarinniy Zavod","Staraya Krepost Klassichiskoye Zhivoye",2.5,2,3.5,3,4,2,1
"3786","Benelux Brewpub & Café","American Brown Ale",4,4,3.75,3.75,6,4,2
"3787","Benelux Brewpub & Café","Anniversary Double IPA",3.91666666666667,4.08333333333333,3.91666666666667,3.75,9,4.25,6
"3788","Benelux Brewpub & Café","Archangel Ale",4,3.66666666666667,4,3.83333333333333,7,4,3
"3789","Benelux Brewpub & Café","Ardente",3.66666666666667,3.66666666666667,3.5,3.66666666666667,7.5,3.66666666666667,3
"3790","Benelux Brewpub & Café","Armada",4.16666666666667,3.88888888888889,4.11111111111111,4.16666666666667,6.3,4.11111111111111,9
"3791","Benelux Brewpub & Café","Armada Reserve",4.5,4,4,4,7.8,4.5,1
"3792","Benelux Brewpub & Café","Atoka",4,4.25,3,4.5,4.7,4.25,2
"3793","Benelux Brewpub & Café","Barley Wine",3.5,3.5,3,3,12.5,3.5,1
"3794","Benelux Brewpub & Café","Belgian Pale Ale",3.25,3.5,3.75,3.75,5.3,3.5,2
"3795","Benelux Brewpub & Café","Blonde D'abbaye Flimzie",3.5,3.5,4,3.5,6.6,3.5,1
"3796","Benelux Brewpub & Café","Brassin De Noel",4,4.5,4,4,6,4,1
"3797","Benelux Brewpub & Café","Congo IPA",3.5,3.875,4.125,3.625,6.3,4,4
"3798","Benelux Brewpub & Café","Cuda",3.9375,3.75,4.0625,3.9375,6.5,3.875,8
"3799","Benelux Brewpub & Café","Diplo (Saison With Brett)",3.5,4,4,3.5,4.4,3.5,1
"3800","Benelux Brewpub & Café","Dreadlux",3.66666666666667,3.83333333333333,3.83333333333333,3.83333333333333,8.2,3.83333333333333,3
"3801","Benelux Brewpub & Café","Eponyme",4,3.5,4,4,6.1,3.75,2
"3802","Benelux Brewpub & Café","Ergot 2010",4.08333333333333,4,3.91666666666667,3.75,8.5,4.25,6
"3803","Benelux Brewpub & Café","Ganzfeld",3.5,4,3.5,3.5,4.5,3.5,1
"3804","Benelux Brewpub & Café","Grande Armada Réserve",4.1,4.3,3.65,3.9,11.9,4.05,10
"3805","Benelux Brewpub & Café","Hooligan",3.5,3,3.5,3,5,3,1
"3806","Benelux Brewpub & Café","La Marge",3.5,3.42857142857143,3.71428571428571,3.42857142857143,5,3.71428571428571,7
"3807","Benelux Brewpub & Café","Magnum Pilsner",3.25,3.25,3.5,3,4.8,3.5,2
"3808","Benelux Brewpub & Café","Moisson",4.25,4.25,4.25,4.5,4.5,4.25,2
"3809","Benelux Brewpub & Café","Novis",3.5,3.5,3.5,3.5,5.5,3.5,1
"3810","Benelux Brewpub & Café","Pale Ale Americaine",4.5,4,3.75,3.75,5.4,4.25,2
"3811","Benelux Brewpub & Café","Pollux",4,4,3.75,3.75,5.4,3.5,2
"3812","Benelux Brewpub & Café","Rousse",3,3,3,3,5.1,3,1
"3813","Benelux Brewpub & Café","Sabotage",4.25,3.75,3.5,3.75,7,3.75,2
"3814","Benelux Brewpub & Café","Saison",4.5,3.75,4.5,4,8.8,4,2
"3815","Benelux Brewpub & Café","Strato",3.25,3.5,3.5,2.75,5.8,2.75,2
"3816","Benelux Brewpub & Café","Yakima",4,3.83333333333333,3.66666666666667,3.66666666666667,5.5,4,3
"3817","Benelux Brewpub & Café","Zoot",3.25,3.5,3.5,3.5,9,3.5,2
"3818","Bennexer Brauhaus","Diamant",4,4,4,4.5,5,4,1
"3819","Bennexer Brauhaus","Rubin",4,4.5,4,4,5.5,4,1
"3820","Benny Brewing Company","Benny Brew Hopenstein",4.5,4.4,4.5,4.2,6.5,4.5,5
"3821","Bent River Brewing Company","American Wheat",3.83333333333333,3.83333333333333,3.66666666666667,3.66666666666667,4.81,3.66666666666667,3
"3822","Bent River Brewing Company","Dry Hopped Pale Ale",4.33333333333333,4.27777777777778,4.05555555555556,4.05555555555556,5.99,4.33333333333333,9
"3823","Bent River Brewing Company","Jalapeño Pepper Ale",2.64285714285714,3.21428571428571,3.35714285714286,3.14285714285714,4.81,3.14285714285714,7
"3824","Bent River Brewing Company","Mississippi Blonde",3,2.75,2.75,3.5,4.29,2.75,2
"3825","Bent River Brewing Company","Oatmeal Stout",4,3.75,3.75,3.75,6.5,4,6
"3826","Bent River Brewing Company","Pale Ale",4.41666666666667,3.41666666666667,3.83333333333333,4.08333333333333,5.99,4.16666666666667,6
"3827","Bent River Brewing Company","Sweet Potato Ale",3.125,3.25,3.625,3,4.81,3,4
"3828","Bent River Brewing Company","Two Daves",3.5,3.83333333333333,4,3,9.5,3.5,3
"3829","Bent River Brewing Company","Uncommon Stout",3.95833333333333,4,3.70833333333333,3.75,6.5,3.83333333333333,12
"3830","Beowulf Brewing Company","Dragon Smoke Stout",3,3.25,3,2.75,5.3,3.25,2
"3831","Beowulf Brewing Company","Finn's Hall Porter",1,3,3,2,4.7,2.5,1
"3832","Beowulf Brewing Company","Heroes Bitter",2,2,3,2,4.7,2,1
"3833","Bere Azuga S.A.","Regala",3.3125,2.875,3.375,3.0625,5.4,3,8
"3834","Bere Craiova (Brau-Union Romania)","Golden Brau",3.25,3,2.625,2.5,4.4,2.875,4
"3835","Bere Trei Stejari","Hermannstadt",2.5,3,3,3,5,2.5,1
"3836","Berentsens Brygghus","Jule Avec",3.5,4,3.5,4,9,3,1
"3837","Berg Brauerei Ulrich Zimmermann GmbH & Co. KG","Berg Ulrichsbier",3.25,3.5,3.5,3.25,5,3.25,2
"3838","Berghoeve Brouwerij","Berghoeve Hammer Schout",2.5,4,3.5,2.5,8,2.5,1
"3839","Berghoeve Brouwerij","Berghoeve Khoppig",3.75,4,4,3.5,4.5,3.5,2
"3840","Berghoeve Brouwerij","Berghoeve Vuurdoop",3.5,2,2,3,8.5,3.5,1
"3841","Bergquell Brauerei Löbau","Erdbeer Porter",3,4.5,2.5,3.5,4.2,3.5,1
"3842","Bergquell Brauerei Löbau","Kirsch Porter",2.16666666666667,2.58333333333333,3.25,2.25,4.2,1.66666666666667,6
"3843","Bergquell Brauerei Löbau","Lausitzer Porter",1.95833333333333,2.16666666666667,3.20833333333333,2.08333333333333,4.4,1.79166666666667,12
"3844","Berkeley Alehouse (Pyramid Breweries)","Imperial Hefeweizen",4.5,3.5,3.5,3,9,4.5,1
"3845","Berkshire Brewing Company Inc.","""Shabadoo"" Black & Tan Ale",3.99145299145299,3.71794871794872,3.89316239316239,3.84615384615385,6.3,3.9017094017094,117
"3846","Berkshire Brewing Company Inc.","Berkshire Ale Traditional Pale Ale",4.07720588235294,3.8125,4.06985294117647,3.93014705882353,6.3,3.94485294117647,136
"3847","Berkshire Brewing Company Inc.","Berkshire Bourbon Barrel Baltic Porter",3.9,4,3.9,4,6.5,4.3,5
"3848","Berkshire Brewing Company Inc.","Berkshire Bourbon Barrel Scotch Ale",4.21621621621622,4.31081081081081,4.10810810810811,4.21621621621622,9.2,4.37387387387387,111
"3849","Berkshire Brewing Company Inc.","Berkshire Bourbon Shabadoo",3.66666666666667,3.83333333333333,3.83333333333333,3.66666666666667,6.3,3.83333333333333,6
"3850","Berkshire Brewing Company Inc.","Berkshire Czech Pilsner",4.16,3.72,4.09,3.97,5,3.99,50
"3851","Berkshire Brewing Company Inc.","Berkshire Double Nickel IPA",3.75,3.75,3.75,4,6.5,3.75,2
"3852","Berkshire Brewing Company Inc.","Berkshire ESDK",3.5,3.5,4,3.5,4.3,3,1
"3853","Berkshire Brewing Company Inc.","Berkshire Hefeweizen",3.74074074074074,3.64814814814815,3.71604938271605,3.53086419753086,4.5,3.58641975308642,81
"3854","Berkshire Brewing Company Inc.","Berkshire Maibock Lager",3.97540983606557,3.84836065573771,3.91803278688525,3.87704918032787,6.5,4.02049180327869,122
"3855","Berkshire Brewing Company Inc.","Berkshire Oktoberfest Lager",3.97179487179487,3.83076923076923,3.99487179487179,3.97948717948718,6.8,3.96923076923077,195
"3856","Berkshire Brewing Company Inc.","Berkshire Rum Barrel Aged Shabadoo Black & Tan Ale",4,4,3.5,3.5,6.3,3.5,1
"3857","Berkshire Brewing Company Inc.","Berkshire Russian Imperial Stout",4.07678571428571,3.92857142857143,4.03928571428571,3.89107142857143,8.5,4.0625,280
"3858","Berkshire Brewing Company Inc.","Berkshire Scotch Ale",3.375,3.625,3.875,3.875,9.2,3.875,4
"3859","Berkshire Brewing Company Inc.","Berkshire Sour Ale",3.875,3.75,3.75,3.875,6.8,4.125,4
"3860","Berkshire Brewing Company Inc.","Berkshire Sour/Imperial Stout Blend",4.2,4.2,3.8,4.2,7.5,4.6,5
"3861","Berkshire Brewing Company Inc.","Berkshire Sour/Maibock Blend",4,4,4.5,4,6.5,4,1
"3862","Berkshire Brewing Company Inc.","Berkshire Stuck Mash Wheat Ale",4.125,3.375,3.875,4.25,6,3.875,4
"3863","Berkshire Brewing Company Inc.","Cabin Fever Ale",3.90140845070423,3.65845070422535,3.93661971830986,3.79929577464789,6.3,3.84507042253521,142
"3864","Berkshire Brewing Company Inc.","Coffeehouse Porter",4.07296650717703,4.04186602870813,4.06818181818182,3.90430622009569,6.2,4.06937799043062,418
"3865","Berkshire Brewing Company Inc.","Dark Gold Spike Ale",3.66666666666667,3.66666666666667,3.5,4,4.2,3.66666666666667,3
"3866","Berkshire Brewing Company Inc.","Drayman's Porter",4.0049504950495,3.78712871287129,4.0519801980198,3.92079207920792,6.2,3.93564356435644,202
"3867","Berkshire Brewing Company Inc.","Gold Spike Ale",3.95205479452055,3.47945205479452,3.73287671232877,3.74657534246575,4.2,3.67808219178082,73
"3868","Berkshire Brewing Company Inc.","Gude Greg's Wee Heavy Private Reserve",3.90196078431373,3.98039215686275,3.88235294117647,3.92156862745098,7.25,3.97058823529412,51
"3869","Berkshire Brewing Company Inc.","Holidale",3.89156626506024,3.83132530120482,3.98795180722892,3.9066265060241,9.5,3.99096385542169,166
"3870","Berkshire Brewing Company Inc.","Holidale Dry-Hopped With Amarillo Hops",3.5,4,3.5,2.5,9.5,3.5,1
"3871","Berkshire Brewing Company Inc.","Imperial Steel Rail",3.9,4.5,4.1,4.1,8.5,3.9,5
"3872","Berkshire Brewing Company Inc.","Lost Sailor India Pale Ale",4.09868421052632,3.78453947368421,3.93256578947368,3.87993421052632,5.5,3.93914473684211,304
"3873","Berkshire Brewing Company Inc.","Raspberry Strong Ale",3.615625,3.853125,3.96875,3.790625,9,3.775,160
"3874","Berkshire Brewing Company Inc.","River Ale",3.9009900990099,3.8019801980198,3.9009900990099,3.91089108910891,7,3.92574257425743,101
"3875","Berkshire Brewing Company Inc.","Saint Of Circumstance India Pale Ale",3.89285714285714,3.63095238095238,4.14285714285714,3.8452380952381,5.7,3.85714285714286,42
"3876","Berkshire Brewing Company Inc.","Steel Rail Extra Pale Ale",3.87435897435897,3.42307692307692,3.63589743589744,3.67179487179487,5.3,3.62820512820513,195
"3877","Berkshire Brewing Company Inc.","Ten Tables Ale",3.5,3.5,3.5,4,6.3,4,1
"3878","Berkshire Brewing Company Inc.","Whoa Heavy Scotch Ale",4,3,4,4.5,8,4,1
"3879","Berliner Bürgerbräu GmbH","Berliner Bürgerbräu Bernauer Schwarzbier",4.08333333333333,3.58333333333333,3.75,4,5.2,4,6
"3880","Berliner Bürgerbräu GmbH","Berliner Bürgerbräu Dunkler Bock",4,3.5,3.66666666666667,4,6.8,4,3
"3881","Berliner Bürgerbräu GmbH","Berliner Bürgerbräu Maibock",4.5,4.5,4.5,5,6.8,4.5,1
"3882","Berliner Bürgerbräu GmbH","Berliner Bürgerbräu Premium Pils",3.28571428571429,3.35714285714286,3.5,3.21428571428571,5,3.28571428571429,7
"3883","Berliner Bürgerbräu GmbH","Berliner Bürgerbräu Rotkehlchen",2.3,2.5,2.8,2.6,5.2,2.4,5
"3884","Berliner Kindl Brauerei","Bärenpils",3.9,3.4,3.7,3.7,4.6,4,5
"3885","Berliner Kindl Brauerei","Berliner Kindl Bock Dunkel",4,3.57142857142857,3.64285714285714,3.64285714285714,7,3.92857142857143,7
"3886","Berliner Kindl Brauerei","Berliner Kindl Bockbiere",2.875,2.75,3.5,3,6.5,2.875,4
"3887","Berliner Kindl Brauerei","Berliner Kindl Export",2.875,2.5,2.75,2.75,5.5,2.875,4
"3888","Berliner Kindl Brauerei","Berliner Kindl Jubiläums Pilsener Premium",3.54166666666667,2.95833333333333,3.41666666666667,3.5,5,3.33333333333333,12
"3889","Berliner Kindl Brauerei","Berliner Kindl Pils Klassik",3.125,2.8125,2.9375,3.125,4.6,2.625,8
"3890","Berliner Kindl Brauerei","Berliner Kindl Weisse",3.58083832335329,3.43712574850299,3.53592814371257,3.48502994011976,3,3.5748502994012,167
"3891","Berliner Kindl Brauerei","Berliner Kindl Weisse Mit Schuß Himbeere",3,3.8,3.8,3.6,3,3.7,5
"3892","Berliner Kindl Brauerei","Berliner Kindl Weisse Mit Schuß Schwarze Johannisbeere",3,2.75,3.625,3.375,3,2.75,4
"3893","Berliner Kindl Brauerei","Berliner Kindl Weisse Mit Schuß Waldmeister",2.875,3,3.5,2.875,3,3.125,4
"3894","Berliner Kindl Brauerei","Märkischer Landmann",3.81818181818182,3.36363636363636,3.90909090909091,3.63636363636364,4.9,3.72727272727273,11
"3895","Berliner Kindl Brauerei","Potsdamer Rex Pils",2.9,2.7,3,2.8,4.6,2.9,5
"3896","Berliner-Schultheiss-Brauerei GmbH","Schultheiss Berliner Weisse",3.86666666666667,3.93333333333333,3.8,3.9,3.3,3.83333333333333,15
